OrderID,CustomerID, ProductCategory, ProductPrice,Quantity,DiscountPercent,PaymentMethod,OrderStatus,City,OrderDate,TotalAmount,DiscountAmount,FinalAmount,Month,Year
101463,1197,Electronics,4135,7,5,UPI,Returned,Chennai,2027-01-02,28945,1447.25,27497.75,1,2027
101464,2669,Sports,1771,6,5,UPI,Cancelled,Delhi,2027-01-03,10626,531.3,10094.7,1,2027
101465,3626,Beauty,4917,3,5,UPI,Delivered,Bangalore,2027-01-04,14751,737.55,14013.45,1,2027
101466,3438,Electronics,1400,3,15,Cash,Cancelled,Chennai,2027-01-05,4200,630.0,3570.0,1,2027
101467,2202,Beauty,4609,2,5,Credit Card,Returned,Delhi,2027-01-06,9218,460.9,8757.1,1,2027
101468,3601,Sports,3054,6,0,Debit Card,Cancelled,Mumbai,2027-01-07,18324,0.0,18324.0,1,2027
101469,2471,Home,3095,4,0,UPI,Cancelled,Delhi,2027-01-08,12380,0.0,12380.0,1,2027
101470,4571,Sports,1436,5,20,UPI,Delivered,Bangalore,2027-01-09,7180,1436.0,5744.0,1,2027
101471,4086,Clothing,336,3,15,UPI,Returned,Chennai,2027-01-10,1008,151.2,856.8,1,2027
101472,2646,Beauty,1229,6,0,Debit Card,Cancelled,Chennai,2027-01-11,7374,0.0,7374.0,1,2027
101473,2692,Beauty,2356,3,15,UPI,Delivered,Chennai,2027-01-12,7068,1060.2,6007.8,1,2027
101474,2312,Clothing,2794,8,15,Debit Card,Cancelled,Bangalore,2027-01-13,22352,3352.8,18999.2,1,2027
101475,3035,Clothing,861,9,20,Credit Card,Delivered,Mumbai,2027-01-14,7749,1549.8,6199.2,1,2027
101476,1477,Home,2672,4,15,Credit Card,Delivered,Chennai,2027-01-15,10688,1603.2,9084.8,1,2027
101477,2254,Beauty,2877,9,5,Credit Card,Cancelled,Mumbai,2027-01-16,25893,1294.65,24598.35,1,2027
101478,1922,Beauty,2508,7,15,Cash,Returned,Delhi,2027-01-17,17556,2633.4,14922.6,1,2027
101479,1419,Home,286,3,20,Debit Card,Returned,Mumbai,2027-01-18,858,171.6,686.4,1,2027
101480,3204,Electronics,2712,7,20,UPI,Delivered,Mumbai,2027-01-19,18984,3796.8,15187.2,1,2027
101481,3597,Home,3142,1,20,UPI,Returned,Chennai,2027-01-20,3142,628.4,2513.6,1,2027
101482,4512,Sports,2973,3,0,UPI,Delivered,Pune,2027-01-21,8919,0.0,8919.0,1,2027
101483,2120,Beauty,2704,6,5,UPI,Returned,Pune,2027-01-22,16224,811.2,15412.8,1,2027
101484,4068,Clothing,3510,4,0,Cash,Cancelled,Bangalore,2027-01-23,14040,0.0,14040.0,1,2027
101485,4044,Sports,1900,7,10,UPI,Returned,Bangalore,2027-01-24,13300,1330.0,11970.0,1,2027
101486,4482,Beauty,3870,3,5,Cash,Delivered,Pune,2027-01-25,11610,580.5,11029.5,1,2027
101487,1950,Home,2900,1,15,Debit Card,Delivered,Delhi,2027-01-26,2900,435.0,2465.0,1,2027
101488,3336,Sports,3829,9,20,Credit Card,Returned,Chennai,2027-01-27,34461,6892.2,27568.8,1,2027
101489,2277,Beauty,4790,6,10,UPI,Cancelled,Chennai,2027-01-28,28740,2874.0,25866.0,1,2027
101490,3243,Electronics,1847,8,5,Credit Card,Delivered,Delhi,2027-01-29,14776,738.8,14037.2,1,2027
101491,3645,Electronics,3518,3,0,Debit Card,Delivered,Delhi,2027-01-30,10554,0.0,10554.0,1,2027
101492,2857,Clothing,3887,8,20,Debit Card,Delivered,Pune,2027-01-31,31096,6219.2,24876.8,1,2027
101493,4593,Beauty,796,2,0,UPI,Delivered,Bangalore,2027-02-01,1592,0.0,1592.0,2,2027
101494,1516,Electronics,4745,4,5,Debit Card,Delivered,Delhi,2027-02-02,18980,949.0,18031.0,2,2027
101495,2658,Home,684,3,5,Credit Card,Cancelled,Bangalore,2027-02-03,2052,102.6,1949.4,2,2027
101496,2865,Beauty,845,1,10,UPI,Returned,Mumbai,2027-02-04,845,84.5,760.5,2,2027
101497,3912,Home,3289,7,15,Cash,Cancelled,Chennai,2027-02-05,23023,3453.45,19569.55,2,2027
101498,2141,Home,4957,2,0,UPI,Cancelled,Pune,2027-02-06,9914,0.0,9914.0,2,2027
101499,3853,Electronics,4584,4,10,Credit Card,Delivered,Chennai,2027-02-07,18336,1833.6,16502.4,2,2027
101500,2932,Beauty,920,9,20,UPI,Cancelled,Pune,2027-02-08,8280,1656.0,6624.0,2,2027
